Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Product Name;Ship Date
2521;18308;2009-10-09;Not Specified;15;436.05;0.09;Regular Air;-92.58;30.73;4;Ann Chong;Fellowes 17-key keypad for PS/2 interface;2009-10-09
2522;18308;2009-10-09;Not Specified;49;5247.4835;0;Regular Air;1465.87;125.99;8.08;Ann Chong;StarTAC ST7762;2009-10-10
2615;18887;2010-12-05;Not Specified;9;173.417;0;Regular Air;18.23;20.99;0.99;Clay Rozendal;Accessory21;2010-12-07
2624;19010;2009-06-07;Low;18;23792.93;0;Regular Air;10951.31;1270.99;19.99;Grant Carroll;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;2009-06-09
2637;19078;2009-07-27;Critical;21;256.12;0.03;Regular Air;-18.19;11.97;4.98;Brendan Dodson;Staples 6 Outlet Surge;2009-07-28
2643;19138;2011-09-05;Low;30;387;0.01;Express Air;-31.45;12.28;6.13;Carlos Daly;Recycled Eldon Regeneration Jumbo File;2011-09-10
2726;19655;2009-01-11;High;31;1143.45;0.06;Regular Air;304.42;39.24;1.99;Alan Barnes;Verbatim DVD-R 4.7GB authoring disc;2009-01-12
2727;19686;2010-08-15;Medium;2;42.31;0.06;Regular Air;-53.08;17.98;8.51;Alan Barnes;Canon P1-DHIII Palm Printing Calculator;2010-08-15
2728;19686;2010-08-15;Medium;11;152.67;0.04;Regular Air;12.76;12.95;4.98;Alan Barnes;GBC Binding covers;2010-08-17
2768;20007;2009-08-05;Not Specified;49;82.61;0.08;Regular Air;-46.25;1.68;1.57;Nicole Hansen;Newell 323;2009-08-06
2782;20071;2011-09-17;Medium;31;789.94;0.1;Delivery Truck;-190.41;25.98;14.36;Cari Schnelling;Global Stack Chair without Arms. Black;2011-09-19
2796;20160;2011-10-22;Low;42;435.24;0.08;Express Air;174.89;10.31;1.79;Chad Cunningham;"Speediset Carbonless Redi-Letter� 7"" x 8 1/2""";2011-10-24
2811;20263;2009-11-14;Medium;8;473.7;0.05;Regular Air;72.51;59.78;10.29;Bryan Mills;GBC Recycled Regency Composition Covers;2009-11-15
2812;20263;2009-11-14;Medium;33;553.5625;0.08;Regular Air;-76.86;20.99;1.25;Bryan Mills;Accessory29;2009-11-16
2935;21285;2010-07-03;Medium;32;54.78;0.02;Regular Air;-30.54;1.68;1.57;Adrian Hane;Newell 323;2010-07-04
2936;21285;2010-07-03;Medium;47;304.83;0.1;Regular Air;23.82;7.08;2.35;Adrian Hane;SANFORD Major Accent� Highlighters;2010-07-05
2956;21383;2009-01-30;Low;31;16066.85;0.07;Regular Air;7416.43;574.74;24.49;Rick Reed;Polycom ViaVideo� Desktop Video Communications Unit;2009-02-04
2999;21607;2012-03-15;Not Specified;17;618.9;0.09;Regular Air;54.92;36.55;13.89;Heather Kirkland;Dixon Ticonderoga Core-Lock Colored Pencils. 48-Color Set;2012-03-17
3006;21636;2009-08-10;Low;35;1665.0395;0.02;Regular Air;366.51;55.99;3.3;Fred Wasserman;Accessory24;2009-08-10
3052;21889;2010-04-01;Low;21;1049.79;0.08;Regular Air;135.79;51.75;19.99;Becky Castell;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";2010-04-08
3053;21889;2010-04-01;Low;16;817.18;0.1;Regular Air;103.38;55.29;5.08;Becky Castell;Recycled Steel Personal File for Standard File Folders;2010-04-03
3089;22151;2010-07-31;High;49;465.83;0.1;Regular Air;-79.72;9.65;6.22;Beth Thompson;Eldon Expressions� Desk Accessory. Wood Pencil Holder. Oak;2010-07-31
3110;22342;2009-05-29;Low;13;241.706;0;Regular Air;-92.96;20.99;3.3;Claudia Miner;Accessory39;2009-06-05
3135;22469;2010-10-11;High;44;275.91;0.1;Regular Air;-162.37;7.99;5.03;Jack Lebron;Bell Sonecor JB700 Caller ID;2010-10-13
3138;22501;2010-05-18;High;2;30.83;0.04;Express Air;7.27;7.64;1.39;Alan Barnes;"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes";2010-05-19
3140;22532;2011-02-08;Critical;13;121.66;0.03;Regular Air;-11.8;8.85;5.6;Carlos Soltero;GBC Standard Plastic Binding Systems Combs;2011-02-08
3244;23264;2010-12-07;Critical;16;108.42;0.02;Regular Air;-50.82;6.48;6.81;Clay Rozendal;Xerox 1930;2010-12-09
3245;23264;2010-12-07;Critical;27;78.47;0.06;Regular Air;17.99;2.88;0.99;Clay Rozendal;Avery 474;2010-12-09
3284;23488;2009-01-06;Critical;30;26133.39;0.04;Delivery Truck;-11053.6;880.98;44.55;Julia West;Riverside Palais Royal Lawyers Bookcase. Royale Cherry Finish;2009-01-07
3300;23584;2012-03-12;Critical;14;2671.21;0.06;Delivery Truck;636.18;200.97;15.59;Alan Barnes;Hewlett-Packard Deskjet 6122 Color Inkjet Printer;2012-03-14
3355;24007;2010-08-26;Low;26;531.66;0.08;Regular Air;135.65;20.89;1.99;Joy Bell;IBM 80 Minute CD-R Spindle. 50/Pack;2010-09-02
3356;24007;2010-08-26;Low;28;317.85;0.06;Regular Air;-13.95;11.58;6.97;Joy Bell;Peel & Seel� Recycled Catalog Envelopes. Brown;2010-09-02
3357;24007;2010-08-26;Low;42;163.08;0.09;Regular Air;66.17;4.13;0.5;Joy Bell;Avery 506;2010-08-30
3359;24038;2011-06-20;High;38;103.07;0.1;Regular Air;-0.95;2.78;1.34;Jack Lebron;Prang Drawing Pencil Set;2011-06-22
3371;24097;2010-08-04;High;1;17.19;0;Regular Air;-35.34;14.48;1.99;Anthony Johnson;TDK 4.7GB DVD+RW;2010-08-04
3372;24097;2010-08-04;High;27;2689.48;0.04;Regular Air;399.93;99.99;19.99;Anthony Johnson;U.S. Robotics 56K Internet Call Modem;2010-08-06
3373;24097;2010-08-04;High;2;15.31;0.01;Regular Air;-8.15;4.98;4.86;Anthony Johnson;Xerox 190;2010-08-06
3380;24128;2010-11-23;High;13;270.63;0.1;Regular Air;7.07;21.98;8.32;Eugene Barchas;Standard Line� �While You Were Out� Hardbound Telephone Message Book;2010-11-25
3381;24128;2010-11-23;High;43;6583.913;0.09;Regular Air;1459.79;195.99;3.99;Eugene Barchas;CF 888;2010-11-25
3406;24294;2009-08-02;Not Specified;24;4865.72;0.03;Delivery Truck;1951.3;200.97;15.59;Thomas Seio;Hewlett-Packard Deskjet 6122 Color Inkjet Printer;2009-08-03
3418;24387;2011-08-10;Critical;23;1003.31;0.01;Regular Air;51.9;40.97;14.45;Bryan Mills;Dana Halogen Swing-Arm Architect Lamp;2011-08-11
3419;24387;2011-08-10;Critical;17;6048.18;0.04;Delivery Truck;1418.36;349.45;60;Bryan Mills;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base. 43w x 30d x 30-37h. Black;2011-08-10
3434;24515;2010-05-06;Critical;41;3051.27;0.1;Delivery Truck;121.48;80.97;33.6;Eugene Barchas;Lexmark Z25 Color Inkjet Printer;2010-05-08
3478;24743;2012-06-28;Low;47;9633.59;0.06;Delivery Truck;176.67;216.6;64.2;Sylvia Foulston;Hon Multipurpose Stacking Arm Chairs;2012-07-05
3479;24743;2012-06-28;Low;26;3758.77;0;Regular Air;753.61;140.81;24.49;Sylvia Foulston;Hon Olson Stacker Stools;2012-07-03
3493;24871;2011-03-23;Medium;6;143.78;0.04;Regular Air;75.3;22.72;8.99;Carl Ludwig;"Executive Impressions 14"" Two-Color Numerals Wall Clock";2011-03-24
3552;25318;2011-11-19;Critical;22;440.92;0.05;Express Air;-65.18;19.98;10.49;Julia West;12-1/2 Diameter Round Wall Clock;2011-11-21
3560;25377;2012-11-26;Low;3;4343.51;0.09;Delivery Truck;-3755.03;1500.97;29.7;Don Jones;Epson DFX5000+ Dot Matrix Printer;2012-12-03
3591;25634;2010-07-29;Not Specified;29;593.32;0.03;Regular Air;28.99;20.95;4;Mike Pelletier;Fellowes Basic 104-Key Keyboard. Platinum;2010-08-01
3592;25634;2010-07-29;Not Specified;26;626.07;0.03;Express Air;185.32;23.99;6.71;Mike Pelletier;Recycled Interoffice Envelopes with String and Button Closure. 10 x 13;2010-07-30
3602;25733;2012-05-12;Low;24;557.23;0.09;Regular Air;-42.99;24.92;12.98;Eugene Barchas;GBC Standard Therm-A-Bind Covers;2012-05-17
3604;25767;2012-03-03;High;7;261.88;0.08;Regular Air;-59.2;39.48;1.99;Ann Chong;80 Minute CD-R Spindle. 100/Pack - Staples;2012-03-03
3605;25767;2012-03-03;High;15;593.73;0.04;Regular Air;108.01;38.76;13.26;Ann Chong;Xerox 1892;2012-03-04
3641;26023;2010-08-20;High;49;120.77;0.03;Regular Air;19.86;2.47;1.02;Charles McCrossin;Staples Paper Clips;2010-08-21
3643;26051;2010-06-27;Not Specified;22;795.74;0;Delivery Truck;-127.39;33.94;19.19;Annie Cyprus;Metal Folding Chairs. Beige. 4/Carton;2010-06-29
3644;26051;2010-06-27;Not Specified;31;251.75;0.07;Regular Air;22.46;8.33;1.99;Annie Cyprus;80 Minute Slim Jewel Case CD-R . 10/Pack - Staples;2010-06-28
3649;26116;2012-10-29;Critical;36;697.41;0.04;Regular Air;81.71;18.97;9.03;Carlos Soltero;Computer Printout Paper with Letter-Trim Perforations;2012-10-30
3658;26182;2010-01-16;Not Specified;30;4684.9;0.01;Delivery Truck;-549.27;150.98;66.27;Doug Bickford;Bush Mission Pointe Library;2010-01-19
3666;26272;2012-06-29;Low;6;905.94;0.04;Express Air;-4.19;140.81;24.49;Carlos Daly;Hon Olson Stacker Stools;2012-07-08
3688;26370;2011-08-08;Not Specified;12;270.23;0.08;Regular Air;52.02;22.84;5.47;Fred Wasserman;Xerox 1929;2011-08-10
3689;26370;2011-08-08;Not Specified;20;660.27;0.09;Express Air;63.83;34.76;5.49;Fred Wasserman;Home/Office Personal File Carts;2011-08-10
3711;26499;2010-02-21;Medium;11;32.4;0.05;Regular Air;8.78;2.88;0.5;Sylvia Foulston;Avery 507;2010-02-22
3716;26531;2011-06-20;Medium;26;4688.9485;0;Regular Air;1215.44;205.99;5.26;Michelle Lonsdale;i470;2011-06-22
3719;26567;2009-09-04;Critical;8;50.7;0.08;Regular Air;-44.07;5.4;7.78;Sylvia Foulston;3M Organizer Strips;2009-09-04
3720;26567;2009-09-04;Critical;10;90.06;0.09;Express Air;-100.51;8.46;8.99;Sylvia Foulston;Imation 3.5 IBM Diskettes. 10/Box;2009-09-07
3721;26567;2009-09-04;Critical;22;338.52;0.21;Regular Air;-17.75;14.98;8.99;Sylvia Foulston;GE 4 Foot Flourescent Tube. 40 Watt;2009-09-05
3722;26567;2009-09-04;Critical;48;6109.817;0.04;Regular Air;1374.95;155.99;8.08;Sylvia Foulston;300 Series Non-Flip;2009-09-05
3760;26854;2009-06-21;Not Specified;1;34.11;0.02;Regular Air;-12.95;25.38;8.99;Charlotte Melton;"Executive Impressions 13"" Chairman Wall Clock";2009-06-22
3805;27109;2012-02-08;Critical;48;538.22;0.01;Regular Air;-154.66;10.97;6.5;Barry French;Micro Innovations 104 Keyboard;2012-02-10
3806;27111;2009-03-11;High;11;1064.23;0.06;Regular Air;-127.56;99.99;19.99;Heather Kirkland;US Robotics 56K V.92 External Faxmodem;2009-03-14
3807;27111;2009-03-11;High;18;3497.05;0;Regular Air;282.18;193.17;19.99;Heather Kirkland;Fellowes Staxonsteel� Drawer Files;2009-03-12
3808;27111;2009-03-11;High;44;774.0525;0.08;Express Air;-96.34;20.99;3.3;Heather Kirkland;Accessory39;2009-03-11
3821;27264;2011-06-04;Low;3;74.05;0.02;Regular Air;44.54;19.99;11.17;Henry Goldwyn;Telescoping Adjustable Floor Lamp;2011-06-06
3841;27392;2012-03-02;Low;37;5753.85;0;Regular Air;2509.52;150.98;13.99;Frank Price;Canon MP41DH Printing Calculator;2012-03-11
3860;27553;2011-08-12;Medium;48;18235.47;0.03;Delivery Truck;1166.93;370.98;99;Jim Radford;Sauder Facets Collection Locker/File Cabinet. Sky Alder Finish;2011-08-14
3861;27553;2011-08-12;Medium;16;2631.107;0;Regular Air;297.11;179.99;13.99;Jim Radford;VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine;2011-08-14
3863;27555;2009-09-01;Critical;32;209.42;0.1;Regular Air;65.41;6.74;1.72;Ralph Knight;Memo Book. 100 Message Capacity. 5 3/8� x 11�;2009-09-03
3873;27680;2010-01-26;Critical;32;324.4;0.1;Regular Air;-46.98;10.89;4.5;Delfina Latchford;Belkin 6 Outlet Metallic Surge Strip;2010-01-27
3874;27680;2010-01-26;Critical;19;137.02;0.01;Regular Air;-46.89;6.48;6.6;Delfina Latchford;Xerox 21;2010-01-27
3891;27778;2011-09-02;Critical;1;232.67;0.02;Regular Air;-105.14;223.98;15.01;Roy Skaria;GBC DocuBind TL200 Manual Binding Machine;2011-09-04
3892;27778;2011-09-02;Critical;34;4805.92;0.07;Delivery Truck;-393.96;140.98;36.09;Roy Skaria;Sauder Forest Hills Library. Woodland Oak Finish;2011-09-04
3914;27909;2012-02-07;Critical;1;62.26;0.09;Regular Air;-23.24;54.96;10.75;Monica Federle;Xerox 1940;2012-02-09
3915;27909;2012-02-07;Critical;47;58.53;0.07;Regular Air;-24.86;1.26;0.7;Monica Federle;Bagged Rubber Bands;2012-02-10
3929;28003;2011-03-19;Critical;31;157.79;0.09;Regular Air;-95.92;4.98;6.07;Charles McCrossin;Xerox 1897;2011-03-21
3936;28035;2011-05-08;Not Specified;19;376.21;0.03;Regular Air;89.56;18.99;5.23;Don Miller;Poly Designer Cover & Back;2011-05-10
3947;28135;2009-09-25;Critical;37;1601.24;0.08;Regular Air;520.69;46.89;5.1;Jeremy Lonsdale;Bionaire Personal Warm Mist Humidifier/Vaporizer;2009-09-27
3948;28135;2009-09-25;Critical;40;501.31;0.05;Regular Air;38.23;12.98;3.14;Jeremy Lonsdale;"Acme� 8"" Straight Scissors";2009-09-25
3952;28165;2012-07-09;Not Specified;2;24.96;0.05;Regular Air;-12.8;10.91;2.99;Grant Carroll;Heavy-Duty E-Z-D� Binders;2012-07-11
3963;28289;2010-01-14;High;31;166.76;0.01;Regular Air;-46.03;4.98;4.75;Carl Ludwig;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);2010-01-15
3992;28486;2009-08-26;High;2;811.13;0.08;Regular Air;-517.47;415.88;11.37;Carlos Daly;Deluxe Rollaway Locking File with Drawer;2009-08-27
4017;28675;2009-10-08;Critical;15;822.8425;0.1;Regular Air;4.39;65.99;5.92;Ralph Knight;252;2009-10-09
4050;28870;2011-11-10;High;35;3310.9455;0.05;Regular Air;822.4;115.99;2.5;Cindy Schnelling;6160;2011-11-13
4051;28871;2012-04-15;High;10;55.02;0.08;Regular Air;-56.12;5.02;5.14;Claudia Miner;Imation 3.5. DISKETTE 44766 HGHLD3.52HD/FM. 10/Pack;2012-04-15
4075;29030;2012-01-02;Medium;10;192.58;0.05;Regular Air;24.6;19.84;4.1;Roy Skaria;Prismacolor Color Pencil Set;2012-01-03
4082;29095;2011-03-08;Not Specified;40;291.67;0.01;Regular Air;54.46;6.75;2.99;Delfina Latchford;Wilson Jones DublLock� D-Ring Binders;2011-03-09
4118;29287;2009-07-02;High;50;281.39;0.1;Regular Air;-106.4;5.74;5.01;Edward Hooks;Binder Posts;2009-07-04
4119;29287;2009-07-02;High;49;12593.91;0.09;Delivery Truck;2699.67;270.97;28.06;Edward Hooks;Epson LQ-570e Dot Matrix Printer;2009-07-04
4164;29510;2011-04-15;Critical;22;6123.94;0.01;Delivery Truck;1292.44;260.98;41.91;Don Miller;Atlantic Metals Mobile 3-Shelf Bookcases. Custom Colors;2011-04-17
4193;29795;2011-11-25;High;49;19325.2;0.05;Regular Air;8793.54;387.99;19.99;Grant Carroll;Fellowes PB300 Plastic Comb Binding Machine;2011-11-26
4194;29795;2011-11-25;High;48;8380.22;0;Delivery Truck;813.83;160.98;35.02;Grant Carroll;Rush Hierlooms Collection Rich Wood Bookcases;2011-11-26
4202;29861;2012-04-25;Critical;11;35.17;0.03;Regular Air;5.58;3.08;0.99;Brad Eason;Avery 481;2012-04-26
4305;30658;2011-03-26;Medium;35;17387.65;0.08;Regular Air;6907.61;499.99;24.49;Charles McCrossin;Sharp AL-1530CS Digital Copier;2011-03-27
4306;30658;2011-03-26;Medium;44;6040.22;0.05;Regular Air;-942.5;138.14;35;Charles McCrossin;SAFCO Commercial Wire Shelving. Black;2011-03-28
4346;30947;2010-07-14;Low;17;691.59;0.03;Regular Air;261.24;41.94;2.99;Charles McCrossin;"Avery Trapezoid Extra Heavy Duty 4"" Binders";2010-07-18
4347;30947;2010-07-14;Low;45;345.2;0.01;Regular Air;183.53;7.31;0.49;Charles McCrossin;Self-Adhesive Address Labels for Typewriters by Universal;2010-07-18
4362;31077;2010-10-23;Not Specified;36;1955.0765;0.06;Regular Air;470.83;65.99;3.9;Bryan Mills;StarTAC Series;2010-10-25
4369;31111;2009-08-24;Not Specified;27;217.93;0.03;Regular Air;-29.02;7.64;5.83;Monica Federle;"Rediform Wirebound ""Phone Memo"" Message Book. 11 x 5-3/4";2009-08-26
4372;31169;2011-06-09;Low;6;254.76;0.06;Regular Air;109.88;40.97;14.45;Michelle Lonsdale;Dana Halogen Swing-Arm Architect Lamp;2011-06-13
4390;31270;2012-11-23;Medium;21;6806.66;0;Delivery Truck;801.72;299.05;87.01;Michelle Lonsdale;Global Comet� Stacking Armless Chair;2012-11-24
4391;31270;2012-11-23;Medium;3;891.61;0.1;Delivery Truck;-328.36;291.73;48.8;Michelle Lonsdale;Hon 4070 Series Pagoda� Armless Upholstered Stacking Chairs;2012-11-25
4392;31270;2012-11-23;Medium;5;165.04;0.03;Regular Air;-112.44;30.42;8.65;Michelle Lonsdale;Fellowes Internet Keyboard. Platinum;2012-11-25
4401;31364;2009-05-01;Not Specified;2;789.01;0.07;Regular Air;-539.59;415.88;11.37;Beth Thompson;Deluxe Rollaway Locking File with Drawer;2009-05-01
4404;31393;2012-05-11;Critical;4;97.57;0.04;Regular Air;-27.31;19.94;14.87;Cindy Schnelling;Luxo Economy Swing Arm Lamp;2012-05-12
4405;31393;2012-05-11;Critical;31;110.32;0.09;Regular Air;-32.65;3.68;1.32;Cindy Schnelling;*Staples* vLetter Openers. 2/Pack;2012-05-13
4411;31492;2010-10-15;Critical;26;321.68;0.04;Regular Air;-12.25;11.97;4.98;Nicole Hansen;Staples 6 Outlet Surge;2010-10-17
4412;31492;2010-10-15;Critical;34;971.95;0.09;Express Air;-21.1;29.74;6.64;Nicole Hansen;Acco Perma� 2700 Stacking Storage Drawers;2010-10-18
4413;31492;2010-10-15;Critical;23;2149.03;0.03;Regular Air;-235.56;95.43;19.99;Nicole Hansen;Fellowes Stor/Drawer� Steel Plus� Storage Drawers;2010-10-16
4429;31558;2011-07-23;Low;12;3671.3;0.04;Regular Air;900.06;300.65;24.49;Cari Schnelling;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;2011-07-28
4430;31558;2011-07-23;Low;42;1763.6;0.08;Regular Air;455.37;45.19;1.99;Cari Schnelling;Verbatim DVD-RAM. 9.4GB. Rewritable. Type 1. DS. DataLife Plus;2011-07-23
4437;31618;2011-07-11;Critical;14;403.17;0.02;Regular Air;147.45;28.53;1.49;Roy Skaria;Lock-Up Easel 'Spel-Binder';2011-07-11
4446;31684;2012-09-16;Critical;15;89.97;0.02;Regular Air;23.48;5.68;1.46;Susan Vittorini;"Adams Write n' Stick Phone Message Book. 11"" X 5 1/4"". 200 Messages";2012-09-19
4447;31684;2012-09-16;Critical;28;456.91;0.04;Express Air;-328.18;15.51;17.78;Susan Vittorini;Tenex File Box. Personal Filing Tote with Lid. Black;2012-09-18
4459;31781;2009-01-16;Medium;46;249.02;0.1;Regular Air;-282.61;5.81;8.49;Sylvia Foulston;Fellowes Black Plastic Comb Bindings;2009-01-17
4460;31781;2009-01-16;Medium;41;78.49;0.03;Regular Air;5.53;1.81;0.75;Sylvia Foulston;Assorted Color Push Pins;2009-01-17
4524;32193;2010-10-20;Low;4;40.72;0.1;Express Air;-10.25;6.68;6.93;Chad Cunningham;HP Office Paper (20Lb. and 87 Bright);2010-10-22
4525;32193;2010-10-20;Low;27;113.3;0.02;Regular Air;37.33;3.93;0.99;Chad Cunningham;Staples Vinyl Coated Paper Clips;2010-10-25
4532;32229;2010-08-30;High;8;1219.19;0.02;Regular Air;44.37;150.98;13.99;Carlos Daly;Canon MP41DH Printing Calculator;2010-08-30
4533;32229;2010-08-30;High;15;28.68;0;Regular Air;-0.12;1.76;0.7;Carlos Daly;Newell 310;2010-08-31
4599;32743;2010-05-07;Critical;19;3548.67;0.01;Regular Air;1280.19;177.98;0.99;Grant Carroll;Kensington 7 Outlet MasterPiece Power Center;2010-05-09
4607;32806;2011-06-21;Critical;8;178.78;0.02;Regular Air;-28.34;20.24;8.99;Julia West;DAX Metal Frame. Desktop. Stepped-Edge;2011-06-22
4651;33123;2010-11-24;Medium;41;6045.98;0.08;Delivery Truck;-996.67;150.98;66.27;Roy Skaria;Bush Mission Pointe Library;2010-11-26
4656;33159;2012-04-27;Medium;3;56.695;0.01;Regular Air;-70.97;20.99;0.99;Cindy Schnelling;Accessory21;2012-04-29
4659;33186;2012-08-28;Low;24;1350.531;0.01;Regular Air;221.18;65.99;5.26;Don Jones;8860;2012-08-30
4687;33377;2011-07-31;High;20;100.4;0.06;Regular Air;11.94;5.18;2.04;Beth Thompson;Array� Memo Cubes;2011-08-02
4688;33377;2011-07-31;High;19;327.15;0.04;Regular Air;47.3;17.24;3.26;Beth Thompson;"Fiskars 8"" Scissors. 2/Pack";2011-08-01
4691;33444;2012-10-06;Medium;11;30.51;0.09;Regular Air;-17.68;2.6;2.4;Alan Barnes;12 Colored Short Pencils;2012-10-07
4692;33444;2012-10-06;Medium;8;127.8;0.07;Regular Air;-30.48;14.97;7.51;Alan Barnes;Pizazz� Global Quick File�;2012-10-08
4738;33703;2010-02-06;Not Specified;4;242.36;0.08;Regular Air;-131.48;60.98;1.99;Carl Ludwig;Imation 5.2GB DVD-RAM;2010-02-07
4739;33703;2010-02-06;Not Specified;25;802.19;0;Regular Air;56.26;29.74;6.64;Carl Ludwig;Acco Perma� 2700 Stacking Storage Drawers;2010-02-07
4740;33703;2010-02-06;Not Specified;4;63.52;0.08;Express Air;-8.47;12.21;4.81;Carl Ludwig;Portable Personal File Box;2010-02-08
4746;33734;2011-10-17;Not Specified;13;371.94;0.05;Regular Air;106.53;29.14;4.86;Jamie Kunitz;Snap-A-Way� Black Print Carbonless Speed Message. No Reply Area. Duplicate;2011-10-18
4763;33888;2009-08-20;Not Specified;31;349.43;0.04;Regular Air;-44.92;11.5;7.19;Heather Kirkland;Ibico Covers for Plastic or Wire Binding Elements;2009-08-23
4764;33888;2009-08-20;Not Specified;3;58.33;0.02;Regular Air;-35.08;15.7;11.25;Heather Kirkland;Hanging Personal Folder File;2009-08-21
4765;33888;2009-08-20;Not Specified;47;10377.22;0.05;Delivery Truck;965.48;225.02;28.66;Heather Kirkland;Tennsco Double-Tier Lockers;2009-08-22
4772;33894;2010-06-14;Critical;14;140.66;0;Regular Air;11.34;9.27;4.39;Doug Bickford;"Wirebound Message Books. Four 2 3/4"" x 5"" Forms per Page. 600 Sets per Book";2010-06-17
4773;33894;2010-06-14;Critical;5;42.89;0.02;Regular Air;-32.48;6.84;8.37;Doug Bickford;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles. 3-1/8"" Cut";2010-06-15
4774;33894;2010-06-14;Critical;48;226.5;0.09;Regular Air;-173.15;4.98;4.62;Doug Bickford;"Imation 3.5"". DISKETTE 44766 HGHLD3.52HD/FM. 10/Pack";2010-06-16
4775;33894;2010-06-14;Critical;13;438.93;0.04;Express Air;-119.02;32.98;5.5;Doug Bickford;PC Concepts 116 Key Quantum 3000 Keyboard;2010-06-16
4777;33922;2010-02-27;Not Specified;31;15251.5;0.06;Delivery Truck;5353.19;500.97;69.3;Carlos Daly;Epson Stylus 1520 Color Inkjet Printer;2010-02-27
4803;34177;2009-08-15;High;13;34.42;0.02;Regular Air;9.47;2.61;0.5;Toby Braunhardt;Avery 494;2009-08-18
4804;34177;2009-08-15;High;26;172.76;0.1;Regular Air;73.18;7.31;0.49;Toby Braunhardt;Self-Adhesive Address Labels for Typewriters by Universal;2009-08-16
4805;34177;2009-08-15;High;50;853.162;0.1;Regular Air;-83.95;20.99;2.5;Toby Braunhardt;Accessory37;2009-08-16
4812;34215;2011-05-14;High;6;35.65;0.02;Regular Air;-5.92;5.34;2.99;Cari Schnelling;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;2011-05-15
4820;34246;2010-10-07;Critical;49;199.86;0.03;Regular Air;-257.11;4.06;6.89;Thomas Seio;Eureka Disposable Bags for Sanitaire� Vibra Groomer I� Upright Vac;2010-10-08
4821;34246;2010-10-07;Critical;18;1888.02;0.03;Regular Air;192.33;99.99;19.99;Thomas Seio;AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting;2010-10-08
4822;34246;2010-10-07;Critical;27;322.69;0.01;Regular Air;1.91;11.58;6.97;Thomas Seio;Peel & Seel� Recycled Catalog Envelopes. Brown;2010-10-09
